Zip Code,Zip Code,Review Count,Price,Average Rating
2378,95709,1849,,4.174148188209843
2379,95712,2045,,4.222982885085575
2380,95713,1556,,4.213046272493573
2381,95714,239,,4.347280334728033
2382,95715,464,,4.270474137931035
2383,95717,1905,,4.330708661417323
2384,95720,5321,,4.336402931779741
2385,95721,1830,,4.3478142076502735
2386,95722,4934,,4.204094041345764
2387,95724,394,,4.336294416243655
2388,95726,1216,,3.8741776315789473
2389,95728,1566,,3.9013409961685825
2390,95735,5280,,4.319412878787879
2391,95736,2202,,4.29700272479564
2392,95741,585,,3.864102564102564
2393,95742,2560,,4.3484375
2394,95746,4478,,4.188030370701206
2395,95747,5056,,4.421776107594937
2396,95757,7841,,4.1905369213110575
2397,95758,7641,,4.163263970684465
2398,95759,3587,,4.059241706161138
2399,95762,4902,,4.259791921664626
2400,95763,4237,,4.22669341515223
2401,95765,5723,,4.193866853049101
2402,95776,2714,,4.221997052321297
2403,95798,2958,,4.052400270453009
2404,95799,2501,,4.055377848860456
2405,95812,6644,,3.915111378687538
2406,95813,2653,,4.326988315114964
2407,95814,17708,,4.095380618929298
2408,95815,8343,,4.321347237204843
2409,95816,17632,,4.158263384754991
2410,95817,12409,,4.132041260375534
2411,95818,14604,,4.180121884415229
2412,95819,11835,,4.2080692860160545
2413,95820,8966,,4.186036136515726
2414,95821,10094,,4.3695759857341
2415,95822,12175,,4.144517453798768
2416,95823,5660,,4.123763250883393
2417,95824,9974,,4.178564267094446
2418,95825,10874,,4.304165900312673
2419,95826,10438,,4.1341732132592455
2420,95827,5723,,4.0933077057487335
2421,95828,7687,,4.200403278262001
2422,95829,7389,,4.188523480849912
2423,95830,4262,,4.18629751290474
2424,95831,3753,,4.055955235811351
2425,95832,5999,,4.0897649608268045
2426,95833,11079,,4.310407076450943
2427,95834,10301,,4.303756916804193
2428,95835,6907,,4.04842912986825
2429,95836,6244,,4.2021941063420885
2430,95837,2728,,3.312683284457478
2431,95838,9274,,4.433847315074401
2432,95840,9806,,3.9545686314501327
2433,95841,4910,,4.153665987780041
2434,95842,6807,,4.361466137799324
2435,95843,5364,,4.332774049217003
2436,95851,2701,,4.33598667160311
2437,95852,2701,,4.33598667160311
2438,95853,2701,,4.33598667160311
2439,95860,1694,,3.538370720188902
2440,95864,8276,,4.156174480425326
2441,95865,1331,,3.827573253193088
2442,95866,1331,,3.827573253193088
2443,95867,10677,,4.130701507914208
2444,95887,6644,,3.915111378687538
2445,95894,5683,,3.905683617807496
2446,95899,3274,,4.126756261453879
2447,95901,1420,,4.465492957746479
2448,95903,894,,4.2192393736017895
2449,95910,320,,4.31875
2450,95912,1106,,3.9475587703435804
2451,95913,1327,,3.9517709118311983
2452,95914,861,,4.164343786295006
2453,95915,794,,4.18198992443325
2454,95916,1134,,4.208994708994709
2455,95917,971,,4.194644696189496
2456,95918,852,,4.22887323943662
2457,95919,228,,4.302631578947368
2458,95920,1577,,4.167406467977171
2459,95922,1150,,4.378695652173913
2460,95923,767,,4.239895697522816
2461,95924,2210,,4.0380090497737555
2462,95925,180,,4.336111111111111
2463,95926,2416,,4.265935430463577
2464,95927,2246,,4.3604185218165625
2465,95928,3180,,4.205974842767295
2466,95929,2379,,4.162673392181589
2467,95930,188,,4.4787234042553195
2468,95932,1097,,3.9890610756608935
2469,95934,521,,4.144913627639156
2470,95935,1853,,4.120885051268214
2471,95936,843,,4.298339264531435
2472,95937,446,,3.5179372197309418
2473,95938,2345,,4.2991471215351815
2474,95939,1964,,4.295824847250509
2475,95940,1149,,3.9434290687554396
2476,95941,134,,4.384328358208955
2477,95942,1139,,4.416154521510097
2478,95943,1540,,4.216233766233766
2479,95944,311,,4.315112540192926
2480,95945,2580,,4.175387596899225
2481,95946,1556,,4.0620179948586115
2482,95947,898,,4.417037861915367
2483,95948,697,,4.2252510760401725
2484,95949,2730,,4.184981684981685
2485,95950,147,,3.925170068027211
2486,95951,52,,4.230769230769231
2487,95953,717,,4.329149232914923
2488,95954,1179,,4.273960983884648
2489,95955,1205,,3.9979253112033195
2490,95956,564,,4.125886524822695
2491,95957,1569,,4.14308476736775
2492,95958,479,,3.933194154488518
2493,95959,2188,,4.2721663619744055
2494,95960,2300,,4.198478260869566
2495,95961,1038,,4.308285163776493
2496,95962,410,,4.202439024390244
2497,95963,1455,,4.254982817869416
2498,95965,1110,,4.048648648648649
2499,95966,965,,4.148704663212436
2500,95967,1061,,3.839302544769086
2501,95968,404,,3.9418316831683167
2502,95969,1079,,3.9981464318813718
2503,95970,1622,,3.8853267570900125
2504,95971,597,,4.255443886097153
2505,95972,105,,4.457142857142857
2506,95973,2262,,4.354332449160036
2507,95974,1067,,4.192596063730084
2508,95975,2104,,3.991444866920152
2509,95976,1950,,3.6961538461538463
2510,95977,621,,3.919484702093398
2511,95978,180,,3.977777777777778
2512,95979,1993,,4.08354239839438
2513,95980,802,,4.348503740648379
2514,95981,709,,4.2475317348378
2515,95982,1086,,4.334714548802946
2516,95983,853,,4.293669402110199
2517,95984,909,,4.273927392739274
2518,95986,2327,,4.240008594757198
2519,95987,1661,,3.9903672486453945
2520,95988,1414,,3.9734794908062234
2521,95991,1332,,4.529654654654655
2522,95992,2367,,3.9157160963244615
2523,95993,1676,,4.459427207637232
2524,96001,3841,,4.242124446758656
2525,96002,2850,,4.301228070175439
2526,96003,3065,,4.3171288743882545
2527,96006,577,,4.3214904679376085
2528,96007,889,,3.795275590551181
2529,96008,2164,,4.263863216266174
2530,96009,579,,4.304835924006908
2531,96010,490,,4.15
2532,96011,2787,,4.26264800861141
2533,96013,2042,,4.317580803134182
2534,96014,1188,,3.875841750841751
2535,96015,500,,4.35
2536,96016,488,,4.086065573770492
2537,96017,2463,,4.306536743808364
2538,96019,749,,4.074766355140187
2539,96020,828,,4.1352657004830915
2540,96021,1096,,4.092609489051095
2541,96022,2062,,4.302133850630456
2542,96023,1715,,4.206413994169096
2543,96024,436,,4.237385321100917
2544,96025,1863,,4.345142243692968
2545,96027,2649,,4.216308040770102
2546,96028,560,,4.192857142857143
2547,96029,1441,,4.188410825815406
2548,96031,1240,,4.099596774193548
2549,96032,2392,,4.239548494983278
2550,96033,2010,,4.327363184079602
2551,96034,2763,,4.207021353601158
2552,96035,1134,,4.186507936507937
2553,96037,897,,4.069119286510591
2554,96038,1209,,3.9433416046319274
2555,96039,1731,,4.274985557481225
2556,96040,541,,4.1377079482439925
2557,96041,558,,4.336021505376344
2558,96044,1754,,4.062428734321551
2559,96046,149,,4.261744966442953
2560,96047,2211,,4.367706919945726
2561,96048,1245,,4.3506024096385545
2562,96049,1022,,4.167318982387475
2563,96050,1728,,4.041087962962963
2564,96051,2671,,4.2905278921752155
2565,96052,436,,4.092889908256881
2566,96054,219,,4.436073059360731
2567,96055,1415,,4.188339222614841
2568,96056,578,,4.188581314878893
2569,96057,2671,,4.274054661175589
2570,96058,2508,,4.271730462519936
2571,96059,735,,4.244897959183674
2572,96061,788,,4.201776649746193
2573,96062,2171,,4.292031321971442
2574,96063,656,,4.085365853658536
2575,96064,2705,,4.224768946395564
2576,96065,1284,,4.309190031152648
2577,96067,3067,,4.13058363221389
2578,96068,538,,4.328066914498141
2579,96069,2072,,4.353764478764479
2580,96070,876,,4.099885844748859
2581,96071,467,,4.044967880085653
2582,96073,2309,,4.262234733650931
2583,96074,346,,3.758670520231214
2584,96075,1163,,4.222699914015477
2585,96076,1384,,4.272037572254336
2586,96078,1455,,4.188316151202749
2587,96079,398,,4.4120603015075375
2588,96080,1598,,4.1639549436796
2589,96084,842,,3.965558194774347
2590,96085,2675,,4.223551401869159
2591,96086,1216,,4.246299342105263
2592,96087,2268,,4.378086419753086
2593,96088,686,,4.284985422740525
2594,96089,703,,4.124466571834993
2595,96090,77,,4.162337662337662
2596,96091,2077,,4.305007221954742
2597,96092,884,,4.0588235294117645
2598,96093,395,,3.8468354430379748
2599,96094,2765,,4.206509945750452
2600,96095,2461,,4.199106054449411
2601,96096,790,,4.139873417721519
2602,96097,1215,,3.945267489711934
2603,96099,2211,,4.367706919945726
2604,96101,487,,4.128336755646817
2605,96103,812,,4.0
2606,96104,370,,3.968918918918919
2607,96105,966,,4.261904761904762
2608,96106,791,,4.034134007585335
2609,96107,926,,4.241360691144709
2610,96108,417,,4.026378896882494
2611,96109,905,,4.377900552486188
2612,96110,339,,3.9365781710914454
2613,96111,4833,,4.240844196151459
2614,96112,415,,3.983132530120482
2615,96113,1126,,4.38854351687389
2616,96114,913,,4.027382256297919
2617,96115,326,,3.854294478527607
2618,96116,383,,3.993472584856397
2619,96117,1021,,4.28256611165524
2620,96118,1661,,4.259783263094521
2621,96119,624,,4.198717948717949
2622,96120,2626,,4.430883472962681
2623,96121,949,,4.070600632244468
2624,96122,709,,3.9647390691114244
2625,96123,947,,4.122492080253432
2626,96124,734,,4.3358310626703
2627,96125,841,,4.3115338882283
2628,96126,1540,,4.2844155844155845
2629,96127,815,,3.934355828220859
2630,96128,1180,,4.409322033898305
2631,96129,690,,4.248550724637681
2632,96130,1139,,4.340649692712906
2633,96132,970,,4.340721649484536
2634,96133,410,,4.280487804878049
2635,96134,932,,4.458154506437769
2636,96135,1333,,4.261065266316579
2637,96136,1140,,4.397368421052631
2638,96137,732,,4.293715846994536
2639,96140,4902,,3.8445532435740515
2640,96141,3763,,4.029896359287802
2641,96142,909,,3.958195819581958
2642,96143,4121,,3.709657850036399
2643,96145,5701,,3.924925451675145
2644,96146,4825,,3.9940932642487046
2645,96148,1541,,3.556456846203764
2646,96150,14878,,4.296578841242103
2647,96151,5227,,3.8929596326764875
2648,96152,5227,,3.8929596326764875
2649,96154,5227,,3.8929596326764875
2650,96155,2803,,4.218515875847307
2651,96156,5227,,3.8929596326764875
2652,96157,5227,,3.8929596326764875
2653,96158,5227,,3.8929596326764875
2654,96160,7174,,3.896501254530248
2655,96161,4813,,4.0656555163099934
2656,96162,4634,,4.074881312041433
